SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1712257782,1067.9,20240404 12:09:42,12:09:42,15,c6.phatan.1,51.34078794,1712257774,0.001707933,1.70793276,7.378666217,391.9865625,301.2040771,30.65604363,39.89573208,0.14371938,2.958195398,0.13995,0.087799179,241.7395385,25.16283164,24.312675,3.051691245,60.72696284,1.839446496,3.029044117,1.212244749,-75.3198347,-19.81367359,-1.406103864,145.1999263,0,0,1,0,54254.45376,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-267-20240403-12_08_27,10228.5,192.274,316.251791,0.392022415,0.5,1261.224976,7.378666217,247.2142307,0.006643276,7.704804458,248.20704,-,0,248.20704,0.215160049,1.822003743,0.972833205,-0.249610897,1.256026219,2.352029687,-1.352029687,1500.016875,1261.224976,0.840807191,0.161157879,6,0.5,0: Broadleaf,2,1712257774,391.9865625,400.0350625,18.07306875,16.39593125,401.474875,18.524275,599.974125,101.6655,0.112815625,24.1884375,999.9,24.312675,0,0,9997.70125,0,403.708375,1500.016875,0.973005313,0.026994775,0,192.3329375,4.9992,3168.69375,12157.81875,38.375,40.425375,39.07775,39.394375,39.64825,1454.656875,40.36,0,169.3,0,192.274,-6.994051274,-109.5268377,3166.766923,15,1712257754,12:09:14,1712257747,1712257754,4,0.004,0.001,-9.551,-0.485,400,16,0.34,0.06,-8.017684286,-0.43425039,0.066377159,0,1.602974286,1.649156883,0.175216557,0,0,2,0/2,100,100,-9.489,-0.4531,-6.341775695,-0.007814304,-3.18182E-07,6.4783E-10,-0.399895988,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.5,1.06934,2.45728,1.59912,2.30347,1.60278,2.28027,30.6309,15.8832,18,593.557,456.753,22.9981,25.2249,30.0006,25.1598,25.1547,21.3892,27.2603,55.1079,23,400,16.2161,101.068,103.333
11,1712257837,1122.9,20240404 12:10:37,12:10:37,15,c6.phatan.1,52.50109595,1712257829,0.00173556,1.735559584,7.544816653,391.7680625,299.0015084,30.43120336,39.87262019,0.143707793,2.959278044,0.139940352,0.087792983,241.7391942,25.16309199,24.3018375,3.049709812,59.9796098,1.817651569,3.030449139,1.232058243,-76.53817764,-16.85845556,-1.195926406,147.1466346,0,0,1,0,54284.96013,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-268-20240403-12_09_22,10227.1,188.5103077,314.7869921,0.401149627,0.5,1261.225744,7.544816653,252.9701183,0.00677501,7.74531054,247.3038623,-,0,247.3038623,0.214377123,1.87123337,0.973067144,-0.253491791,1.256781281,2.454843161,-1.454843161,1500.018125,1261.225744,0.840807003,0.161157515,6,0.5,0: Broadleaf,2,1712257829,391.7680625,399.99275,17.85931875,16.15476875,401.2549375,18.3148375,600.0048125,101.663625,0.112461438,24.19616875,999.9,24.3018375,0,0,10004.02625,0,405.053875,1500.018125,0.973007875,0.02699205,0,188.5360625,4.9992,3112.789375,12157.8375,38.60925,40.601375,39.284875,39.562,39.835625,1454.668125,40.350625,0,53.30000019,0,188.5103077,-1.039999992,-41.69811968,3112.202692,15,1712257754,12:09:14,1712257747,1712257754,4,0.004,0.001,-9.551,-0.485,400,16,0.34,0.06,-8.224169524,-0.097027792,0.041048246,1,1.707321429,-0.044505974,0.005519607,1,2,2,2/2,100,100,-9.486,-0.4556,-6.341775695,-0.007814304,-3.18182E-07,6.4783E-10,-0.399895988,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.4,1.06934,2.45117,1.59912,2.30225,1.60278,2.49146,30.6309,15.892,18,594.952,456.713,22.9991,25.2619,30.0005,25.2046,25.204,21.3909,26.4134,54.3571,23,400,16.2222,101.056,103.322
12,1712257893,1178.9,20240404 12:11:33,12:11:33,15,c6.phatan.1,55.16619086,1712257885,0.001693036,1.69303604,7.712294973,391.600625,294.5566294,29.97988383,39.85699208,0.139801115,2.957555541,0.136230964,0.085457523,241.7402827,25.23590361,24.36015625,3.060385568,60.02931786,1.825861567,3.041616384,1.234524001,-74.66288936,-16.36730993,-1.162462754,149.5476206,0,0,1,0,54223.00388,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-269-20240403-12_10_18,10226.8,187.0805385,319.2508722,0.414001481,0.5,1261.230094,7.712294973,261.0755632,0.006907776,7.623030474,250.0506336,-,0,250.0506336,0.216758182,1.909969337,0.972351527,-0.267721927,1.254480281,2.55285262,-1.55285262,1500.023125,1261.230094,0.8408071,0.161157704,6,0.5,0: Broadleaf,2,1712257885,391.600625,399.9759375,17.93935,16.27668125,401.085875,18.39326875,599.9983125,101.6671875,0.11250725,24.25750625,999.9,24.36015625,0,0,9993.9075,0,404.0015,1500.023125,0.973006438,0.026993338,0,187.114875,4.9992,3091.85,12157.8625,38.8435,40.8435,39.52325,39.75,40.050375,1454.6675,40.355625,0,54.5,0,187.0805385,-0.640205133,-15.25162394,3091.511923,15,1712257754,12:09:14,1712257747,1712257754,4,0.004,0.001,-9.551,-0.485,400,16,0.34,0.06,-8.3706515,-0.347255188,0.053492316,0,1.671127,-0.26993594,0.027099003,0,0,2,0/2,100,100,-9.486,-0.4533,-6.341775695,-0.007814304,-3.18182E-07,6.4783E-10,-0.399895988,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.3,1.06934,2.44995,1.59912,2.30225,1.60278,2.51221,30.674,15.8832,18,595.098,456.768,23.0006,25.3052,30.0005,25.2539,25.2555,21.3954,25.2356,53.9827,23,400,16.3266,101.041,103.311
13,1712258140,1425.9,20240404 12:15:40,12:15:40,15,e4.phatan.1,52.08376533,1712258132,0.004042348,4.04234821,18.8221855,379.678125,285.2312925,29.03007651,38.642622,0.361382964,2.959734527,0.338537107,0.213517835,241.7363465,23.97883216,23.84260625,2.96677486,60.84795155,1.779827702,2.925041282,1.186947158,-178.2675561,-37.55367166,-2.64955559,23.26556317,0,0,1,0,54406.22203,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-270-20240403-12_14_25,10250.8,435.83,756.9296697,0.424213348,0.5,1261.208176,18.8221855,267.5106716,0.015716823,2.636942916,457.0417621,-,0,457.0417621,0.396189923,1.070732302,0.869379304,-5.733274581,1.028869629,1.122844637,-0.122844637,1499.996875,1261.208176,0.840807202,0.1611579,6,0.5,0: Broadleaf,2,1712258132,379.678125,400.0338125,17.48746875,13.5160625,389.097625,17.96446875,600.038,101.6625,0.114819938,23.60725625,999.9,23.84260625,0,0,10006.72688,0,433.9958125,1499.996875,0.973000938,0.026999281,0,435.9745625,4.9992,6870.339375,12157.6125,38.125,39.944875,38.937,38.742125,39.261625,1454.636875,40.36,0,245.5,0,435.83,-6.147145299,-119.3507692,6868.194231,15,1712258112,12:15:12,1712258103,1712258112,5,-0.027,-0.015,-9.577,-0.537,400,13,0.09,0.03,-20.3679381,0.45967013,0.117186886,0,3.843834762,2.435881558,0.26313203,0,0,2,0/2,100,100,-9.42,-0.4789,-6.36909671,-0.007814304,-3.18182E-07,6.4783E-10,-0.414394691,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.5,1.06689,2.44751,1.59912,2.30347,1.60278,2.48657,30.5662,15.8394,18,589.018,450.844,23.0007,24.9897,29.9997,25.0996,25.1095,21.3556,38.6959,50.1419,23,400,13.1808,101.104,103.378
14,1712258195,1480.9,20240404 12:16:35,12:16:35,15,e4.phatan.1,52.79388609,1712258187,0.004204257,4.204257394,18.87421288,379.5003125,283.600571,28.86333629,38.62349466,0.35750755,2.95860871,0.335124842,0.211347142,241.7306607,24.14457469,24.0619125,3.006131158,59.39694578,1.759224947,2.961810449,1.246906211,-185.4077511,-39.42154034,-2.788406967,14.11296238,0,0,1,0,54334.86215,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-271-20240403-12_15_20,10245.1,431.1658846,756.3584344,0.42994503,0.5,1261.178251,18.87421288,271.1186604,0.015758449,2.639689696,456.8334351,-,0,456.8334351,0.396009333,1.085694184,0.869549211,-5.747729628,1.029164084,1.150326177,-0.150326177,1499.96125,1261.178251,0.840807221,0.161157937,6,0.5,0: Broadleaf,2,1712258187,379.5003125,399.969375,17.2855,13.15405,388.9185,17.76630625,600.0195625,101.6604375,0.114168188,23.8147625,999.9,24.0619125,0,0,10000.54313,0,429.7598125,1499.96125,0.973002188,0.026997944,0,431.202,4.9992,6795.318125,12157.34375,38.25,40.050375,39,38.867125,39.425375,1454.60125,40.36,0,53.5,0,431.1658846,-3.366598299,-140.2923077,6792.834231,15,1712258112,12:15:12,1712258103,1712258112,5,-0.027,-0.015,-9.577,-0.537,400,13,0.09,0.03,-20.44904762,-0.188945455,0.05347128,0,4.133696667,0.006343636,0.017303803,1,1,2,1/2,100,100,-9.418,-0.4805,-6.36909671,-0.007814304,-3.18182E-07,6.4783E-10,-0.414394691,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.4,1.06812,2.46094,1.59912,2.30225,1.60278,2.35352,30.5877,15.8219,18,590.11,451.156,23.0027,24.9619,30,25.0666,25.0842,21.3602,36.9627,48.2416,23,400,13.3893,101.112,103.388
15,1712258252,1537.9,20240404 12:17:32,12:17:32,15,e4.phatan.1,53.63548194,1712258244,0.004180343,4.180342873,18.95361898,379.4254375,282.1379035,28.71369277,38.61482385,0.353378366,2.958005993,0.331488568,0.209033973,241.7384412,24.2836613,24.22020625,3.034821183,59.67945249,1.781765351,2.985559144,1.253055832,-184.3531207,-43.4740658,-3.080206675,10.83104807,0,0,1,0,54292.67749,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-272-20240403-12_16_17,10248,427.7153077,761.1072199,0.438035409,0.5,1261.219201,18.95361898,276.2293341,0.015820897,2.616980536,458.5615178,-,0,458.5615178,0.397507334,1.101955539,0.868134373,-6.432563371,1.026716224,1.181426981,-0.181426981,1500.01,1261.219201,0.840807195,0.161157886,6,0.5,0: Broadleaf,2,1712258244,379.4254375,399.965125,17.50745,13.40030625,388.843,17.98405625,600.00175,101.657,0.114837188,23.94759375,999.9,24.22020625,0,0,9997.463125,0,432.4584375,1500.01,0.973005,0.0269949,0,427.763,4.9992,6748.98375,12157.7375,38.409875,40.187,39.125,39.0465,39.5738125,1454.65,40.36,0,55.29999995,0,427.7153077,-1.661401718,-66.05162399,6747.722692,15,1712258112,12:15:12,1712258103,1712258112,5,-0.027,-0.015,-9.577,-0.537,400,13,0.09,0.03,-20.54085,-0.117816541,0.032822012,0,4.099145,0.156290526,0.020526256,0,0,2,0/2,100,100,-9.417,-0.4764,-6.36909671,-0.007814304,-3.18182E-07,6.4783E-10,-0.414394691,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.5,2.3,1.06812,2.46094,1.59912,2.30225,1.60278,2.29492,30.6309,15.7519,18,590.603,450.587,23.0024,24.9695,30,25.0603,25.08,21.3678,35.3814,46.336,23,400,13.4662,101.111,103.388
16,1712258514,1800,20240404 12:21:54,12:21:54,15,e2.phatan.1,42.64894496,1712258506,0.003321815,3.321815323,12.55626428,386.1801333,308.1655845,31.35932411,39.2981844,0.294409728,2.962950991,0.279069666,0.175730151,241.7356154,24.77706056,24.06344667,3.006408077,60.09805041,1.823873514,3.034829752,1.182534563,-146.4920558,25.04807957,1.77277114,122.0644104,0,0,1,0,54388.69737,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-273-20240403-12_20_39,10245.6,243.72048,455.6893827,0.465160942,0.5,1261.201581,12.55626428,293.3308579,0.01074869,5.041198466,326.6549337,-,0,326.6549337,0.283163168,1.642731103,0.946817443,-0.593340545,1.184150209,2.201728059,-1.201728059,1499.988667,1261.201581,0.840807407,0.161158295,6,0.5,0: Broadleaf,2,1712258506,386.1801333,400.0188,17.92306,14.66088,395.4462,18.38508,600.0180667,101.6484667,0.1128126,24.22025333,999.9,24.06344667,0,0,10026.37333,0,419.2858,1499.988667,0.9729956,0.027004327,0,243.6721333,4.9992,3972.034667,12157.53333,38,39.875,38.875,38.7872,39.30373333,1454.618667,40.37,0,260.5,0,243.72048,4.389538473,88.043846,3972.9924,15,1712258481,12:21:21,1712258468,1712258481,6,0.203,0.007,-9.374,-0.518,400,14,0.25,0.02,-13.86337619,0.172963636,0.074647833,0,3.199259048,0.994713506,0.113296909,0,0,2,0/2,100,100,-9.265,-0.4629,-6.166236027,-0.007814304,-3.18182E-07,6.4783E-10,-0.407824386,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.8,0.6,1.06812,2.45972,1.59912,2.30103,1.60278,2.30347,30.8686,15.7606,18,588.244,448.919,23.0044,25.0637,30.001,25.1149,25.1265,21.3825,28.6764,44.5926,23,400,14.7026,101.098,103.364
17,1712258576,1862,20240404 12:22:56,12:22:56,15,,44.87377522,1712258568,0.003309693,3.309693085,12.73375607,385.9453333,304.1488732,30.9501352,39.27372842,0.283768326,2.956645469,0.26945946,0.169637611,241.7378488,25.06686664,24.35644667,3.059705525,59.59778485,1.839909166,3.087210658,1.21979636,-145.957465,23.82478796,1.694729971,121.2999017,0,0,1,0,54150.44452,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-274-20240403-12_21_42,10252.4,248.71856,468.241705,0.468824418,0.5,1261.21334,12.73375607,295.6438053,0.01088932,4.879249906,333.0550869,-,0,333.0550869,0.288711186,1.623852628,0.944134412,-0.636863296,1.177679853,2.174475351,-1.174475351,1500.002667,1261.21334,0.840807399,0.161158279,6,0.5,0: Broadleaf,2,1712258568,385.9453333,399.9574667,18.0809,14.83081333,395.2094667,18.53972667,599.9564667,101.646,0.113822,24.50591333,999.9,24.35644667,0,0,9990.831333,0,416.2068667,1500.002667,0.9729992,0.027001033,0,248.6463333,4.9992,4044.933333,12157.66667,38.1912,40.0704,38.9748,39.1208,39.51653333,1454.633333,40.37,0,60.70000005,0,248.71856,4.856230779,71.66769218,4045.7964,15,1712258481,12:21:21,1712258468,1712258481,6,0.203,0.007,-9.374,-0.518,400,14,0.25,0.02,-14.003,-0.138724675,0.037769451,0,3.261404762,-0.005695325,0.03338002,1,1,2,1/2,100,100,-9.264,-0.4581,-6.166236027,-0.007814304,-3.18182E-07,6.4783E-10,-0.407824386,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.8,1.6,1.06934,2.44751,1.59912,2.30103,1.60278,2.44019,30.8902,15.7606,18,589.127,448.756,23.0044,25.2382,30.0013,25.2398,25.2511,21.3974,26.8529,43.4725,23,400,14.8563,101.068,103.333
18,1712258628,1914,20240404 12:23:48,12:23:48,15,,44.79033046,1712258620,0.003349103,3.349102969,12.81502329,385.88525,304.1784943,30.95166042,39.26572537,0.286111381,2.959497241,0.271584994,0.170984277,241.7338527,25.17352493,24.49280625,3.084790053,59.84212107,1.860471183,3.108965975,1.22431887,-147.6954409,20.8225874,1.481641506,116.3426407,0,0,1,0,54213.03484,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-275-20240403-12_22_33,10242.4,251.29064,478.5366779,0.47487695,0.5,1261.195051,12.81502329,299.4562293,0.010953915,4.752766981,338.2307869,-,0,338.2307869,0.293197779,1.61964716,0.941894604,-0.679564888,1.172373095,2.180003734,-1.180003734,1499.98125,1261.195051,0.840807211,0.161157916,6,0.5,0: Broadleaf,2,1712258620,385.88525,399.9918125,18.28384375,14.99616875,395.1489375,18.73844375,600.0353125,101.64175,0.113176813,24.6233125,999.9,24.49280625,0,0,10007.42313,0,415.346875,1499.98125,0.97300125,0.026998956,0,251.1941875,4.9992,4083.596875,12157.5,38.406,40.2655,39.125,39.3631875,39.742125,1454.62125,40.36,0,50.29999995,0,251.29064,1.475999992,41.01153842,4084.4032,15,1712258481,12:21:21,1712258468,1712258481,6,0.203,0.007,-9.374,-0.518,400,14,0.25,0.02,-14.102685,0.061403008,0.073459031,1,3.283362,0.139563609,0.017035309,0,1,2,1/2,100,100,-9.264,-0.4544,-6.166236027,-0.007814304,-3.18182E-07,6.4783E-10,-0.407824386,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.7,2.5,1.06934,2.44751,1.59912,2.30103,1.60278,2.48779,30.8902,15.7519,18,589.361,448.59,23.0033,25.417,30.0014,25.3774,25.383,21.4112,24.8245,42.7224,23,400,15.0752,101.034,103.302
19,1712258928,2214,20240404 12:28:48,12:28:48,15,b8.phatan.1,33.14914946,1712258920,0.002524553,2.524552732,6.484396114,392.5681875,330.1696613,33.59406526,39.94298343,0.195612745,2.959097606,0.188702373,0.118539515,241.7274687,25.17099938,24.99675625,3.179062726,60.32564416,1.85148022,3.069142892,1.327582506,-111.3327755,-93.94673237,-6.695463271,29.75249761,0,0,1,0,54240.38085,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-276-20240403-12_27_34,10268.2,216.99092,298.1830791,0.272289626,0.5,1261.161451,6.484396114,171.7005899,0.005934527,8.232281081,236.9386664,-,0,236.9386664,0.205391979,1.325707203,0.975657746,-0.157730351,1.265340113,1.447578068,-0.447578068,1499.94125,1261.161451,0.840807232,0.161157958,6,0.5,0: Broadleaf,2,1712258920,392.5681875,400.0435625,18.19674375,15.71815625,401.8331875,18.6464125,600.0064375,101.6354375,0.112449125,24.4078625,999.9,24.99675625,0,0,10005.77688,0,493.30025,1499.94125,0.973004,0.026996381,0,217.1554375,4.9992,3548.230625,12157.1875,38.437,40.226375,39.159875,39.406,39.75,1454.58125,40.36,0,298.3,0,216.99092,-7.907923077,-98.13000001,3546.5444,15,1712258892,12:28:12,1712258892,1712258891,7,0.051,0.007,-9.324,-0.495,400,16,0.42,0.03,-7.484866667,0.029093766,0.046053793,1,2.46331381,0.329936104,0.035223913,0,1,2,1/2,100,100,-9.265,-0.451,-6.115404626,-0.007814304,-3.18182E-07,6.4783E-10,-0.400917166,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.6,1.07056,2.45239,1.59912,2.30103,1.60278,2.48413,31.1504,15.6993,18,597.131,451.911,23.0004,25.3881,30.0003,25.4056,25.4185,21.4253,27.7987,47.6971,23,400,15.6472,101.053,103.31
20,1712258986,2272,20240404 12:29:46,12:29:46,15,b8.phatan.1,35.08973924,1712258978,0.002431621,2.431621246,6.537254363,392.4994,326.9420824,33.26526283,39.93550052,0.186301024,2.959754617,0.180022881,0.113060742,241.7283926,25.26044314,25.05234667,3.189614463,60.01902069,1.849324114,3.081230072,1.340290348,-107.2344969,-92.36228805,-6.585101634,35.54650602,0,0,1,0,54247.75206,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-277-20240403-12_28_32,10256.9,212.7465769,289.9178935,0.266183352,0.5,1261.169061,6.537254363,167.8511038,0.005976403,8.495481519,231.6901317,-,0,231.6901317,0.200842249,1.325335445,0.976904925,-0.14754999,1.269600575,1.443347048,-0.443347048,1499.950667,1261.169061,0.840807027,0.161157562,6,0.5,0: Broadleaf,2,1712258978,392.4994,399.9911333,18.17577333,15.78832667,401.7638,18.62584667,599.9944667,101.6338,0.112853667,24.47351333,999.9,25.05234667,0,0,10009.66667,0,493.2372667,1499.950667,0.973006667,0.026993453,0,212.8106,4.9992,3485.424,12157.26667,38.63326667,40.3624,39.3162,39.562,39.92873333,1454.600667,40.35,0,56.0999999,0,212.7465769,-3.329196591,-35.30222226,3485.338077,15,1712258892,12:28:12,1712258892,1712258891,7,0.051,0.007,-9.324,-0.495,400,16,0.42,0.03,-7.484982857,-0.158055584,0.049719263,0,2.388060952,0.031223377,0.008046811,1,1,2,1/2,100,100,-9.264,-0.4494,-6.115404626,-0.007814304,-3.18182E-07,6.4783E-10,-0.400917166,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.6,1.6,1.07056,2.45239,1.59912,2.30103,1.60278,2.4292,31.2809,15.6818,18,598.138,451.508,23.0016,25.4501,30.0004,25.4537,25.4689,21.4263,26.6382,46.9476,23,400,15.7765,101.043,103.306
21,1712259036,2322,20240404 12:30:36,12:30:36,15,b8.phatan.1,34.50206782,1712259028,0.002512559,2.512558678,6.56427469,392.465875,327.7362683,33.34481279,39.93058564,0.190257428,2.957676419,0.183710412,0.115388462,241.7413507,25.36477851,25.18469375,3.214858799,59.85364615,1.858039496,3.104304609,1.356819303,-110.8038377,-93.51593191,-6.680680748,30.74090033,0,0,1,0,54163.68099,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-278-20240403-12_29_22,10257.5,210.6941154,287.6123675,0.267437221,0.5,1261.231594,6.56427469,168.650136,0.00599753,8.571598132,230.2153449,-,0,230.2153449,0.19956382,1.340108748,0.977247733,-0.146420697,1.270789007,1.464272493,-0.464272493,1500.024375,1261.231594,0.8408074,0.161158282,6,0.5,0: Broadleaf,2,1712259028,392.465875,400.0164375,18.26211875,15.79538125,401.7299375,18.710425,599.9845625,101.6300625,0.112759438,24.59821875,999.9,25.18469375,0,0,9998.24375,0,490.2774375,1500.024375,0.9729955,0.027004475,0,210.7041875,4.9992,3455.581875,12157.8125,38.8474375,40.52325,39.5,39.7381875,40.1131875,1454.65375,40.370625,0,48.70000005,0,210.6941154,-2.139521362,-22.39863246,3455.230769,15,1712258892,12:28:12,1712258892,1712258891,7,0.051,0.007,-9.324,-0.495,400,16,0.42,0.03,-7.5570735,-0.015326165,0.040845561,1,2.4678775,-0.034241053,0.006175149,1,2,2,2/2,100,100,-9.265,-0.4483,-6.115404626,-0.007814304,-3.18182E-07,6.4783E-10,-0.400917166,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.4,1.07056,2.46338,1.59912,2.30103,1.60278,2.34131,31.4333,15.6643,18,598.011,451.116,23.0019,25.5213,30.0007,25.51,25.5263,21.4212,26.6382,46.5776,23,400,15.8695,101.036,103.297
